Time of day, ping, download, upload
Isn Dis 12 17:30:01, 0,0,0;
Isn Dis 12 17:45:01, 0,0,0;
Isn Dis 12 18:00:01, 0,0,0;
Isn Dis 12 18:15:01, 0,0,0;
Isn Dis 12 18:30:01, 0,0,0;
Isn Dis 12 18:45:01, 0,0,0;
Isn Dis 12 19:00:01, 0,0,0;
Isn Dis 12 19:15:01, 0,0,0;
Isn Dis 12 19:30:01, 0,0,0;
Isn Dis 12 19:45:01, 0,0,0;
Isn Dis 12 20:00:02, 0,0,0;
Isn Dis 12 20:15:01, 0,0,0;
Isn Dis 12 20:30:01, 0,0,0;
Isn Dis 12 20:45:01, 0,0,0;
Isn Dis 12 21:00:01, 0,0,0;
Isn Dis 12 21:15:01, 0,0,0;
Isn Dis 12 21:30:01, 0,0,0;
Isn Dis 12 21:45:01, 0,0,0;
Isn Dis 12 22:00:01, 0,0,0;
Isn Dis 12 22:15:01, 0,0,0;
Isn Dis 12 22:30:01, 0,0,0;
Isn Dis 12 22:45:01, 0,0,0;
Isn Dis 12 23:00:01, 0,0,0;
Isn Dis 12 23:15:01, 0,0,0;
Isn Dis 12 23:30:01, 0,0,0;
Isn Dis 12 23:45:01, 0,0,0;
Sel Dis 13 00:00:02, 0,0,0;
Sel Dis 13 00:15:01, 0,0,0;
Sel Dis 13 00:30:01, 0,0,0;
Sel Dis 13 00:45:01, 0,0,0;
Sel Dis 13 01:00:01, 0,0,0;
Sel Dis 13 01:15:01, 0,0,0;
Sel Dis 13 01:30:01, 0,0,0;
Sel Dis 13 01:45:01, 0,0,0;
Sel Dis 13 02:00:01, 0,0,0;
Sel Dis 13 02:15:01, 0,0,0;
Sel Dis 13 02:30:01, 0,0,0;
Sel Dis 13 02:45:01, 0,0,0;
Sel Dis 13 03:00:01, 0,0,0;
Sel Dis 13 03:15:01, 0,0,0;
Sel Dis 13 03:30:01, 0,0,0;
Sel Dis 13 03:45:01, 0,0,0;
Sel Dis 13 04:00:01, 0,0,0;
Sel Dis 13 04:15:01, 0,0,0;
Sel Dis 13 04:30:01, 0,0,0;
Sel Dis 13 04:45:01, 0,0,0;
Sel Dis 13 05:00:01, 0,0,0;
Sel Dis 13 05:15:01, 0,0,0;
Sel Dis 13 05:30:01, 0,0,0;
Sel Dis 13 05:45:01, 0,0,0;
Sel Dis 13 06:00:01, 0,0,0;
Sel Dis 13 06:15:01, 0,0,0;
Sel Dis 13 06:30:01, 0,0,0;
Sel Dis 13 06:45:01, 0,0,0;
Sel Dis 13 07:00:01, 0,0,0;
Sel Dis 13 07:15:01, 0,0,0;
Sel Dis 13 07:30:01, 0,0,0;
Sel Dis 13 07:45:01, 0,0,0;
Sel Dis 13 08:00:01, 0,0,0;
Sel Dis 13 08:15:01, 0,0,0;
Sel Dis 13 08:30:01, 0,0,0;
Sel Dis 13 08:45:01, 0,0,0;
Sel Dis 13 09:00:01, 0,0,0;
Sel Dis 13 09:15:01, 0,0,0;
Sel Dis 13 09:30:01, 0,0,0;
Sel Dis 13 09:45:01, 0,0,0;
Sel Dis 13 10:00:01, 0,0,0;
Sel Dis 13 10:15:03, 0,0,0;
Sel Dis 13 10:30:01, 0,0,0;
Sel Dis 13 10:45:01, 0,0,0;
Sel Dis 13 11:00:01, 0,0,0;
Sel Dis 13 11:15:01, 0,0,0;
Sel Dis 13 11:30:01, 0,0,0;
Sel Dis 13 11:45:01, 0,0,0;
Sel Dis 13 12:00:01, 0,0,0;
Sel Dis 13 12:15:01, 0,0,0;
Sel Dis 13 12:30:01, 0,0,0;
Sel Dis 13 12:45:01, 0,0,0;
Sel Dis 13 13:00:01, 0,0,0;
Sel Dis 13 13:15:01, 0,0,0;
Sel Dis 13 13:30:01, 0,0,0;
Sel Dis 13 13:45:01, 0,0,0;
Sel Dis 13 14:00:01, 0,0,0;
Sel Dis 13 14:15:01, 0,0,0;
Sel Dis 13 14:30:01, 0,0,0;
Sel Dis 13 14:45:01, 0,0,0;
Sel Dis 13 15:00:03, 0,0,0;
Sel Dis 13 15:15:01, 0,0,0;
Sel Dis 13 15:30:01, 0,0,0;
Sel Dis 13 15:45:01, 0,0,0;
Sel Dis 13 16:00:01, 0,0,0;
Sel Dis 13 16:15:01, 0,0,0;
Sel Dis 13 16:30:01, 0,0,0;
Sel Dis 13 16:45:01, 0,0,0;
Sel Dis 13 17:00:01, 0,0,0;
Sel Dis 13 17:15:01, 0,0,0;
Sel Dis 13 17:30:01, 0,0,0;
Sel Dis 13 17:45:01, 0,0,0;
Sel Dis 13 18:00:01, 0,0,0;
Sel Dis 13 18:15:01, 0,0,0;
Sel Dis 13 18:30:01, 0,0,0;
Sel Dis 13 18:45:01, 0,0,0;
Sel Dis 13 19:00:01, 0,0,0;
Sel Dis 13 19:15:01, 0,0,0;
Sel Dis 13 19:30:02, 0,0,0;
Sel Dis 13 19:45:01, 0,0,0;
Sel Dis 13 20:00:01, 0,0,0;
Sel Dis 13 20:15:01, 0,0,0;
Sel Dis 13 20:30:01, 0,0,0;
Sel Dis 13 20:45:01, 0,0,0;
Sel Dis 13 21:00:01, 0,0,0;
Sel Dis 13 21:15:01, 0,0,0;
Sel Dis 13 21:30:01, 0,0,0;
Sel Dis 13 21:45:01, 0,0,0;
Sel Dis 13 22:00:01, 0,0,0;
Sel Dis 13 22:15:01, 0,0,0;
Sel Dis 13 22:30:01, 0,0,0;
Sel Dis 13 22:45:02, 0,0,0;
Sel Dis 13 23:00:01, 0,0,0;
Sel Dis 13 23:15:01, 0,0,0;
Sel Dis 13 23:30:01, 0,0,0;
Sel Dis 13 23:45:01, 0,0,0;
Rab Dis 14 00:00:01, 0,0,0;
Rab Dis 14 00:15:01, 0,0,0;
Rab Dis 14 00:30:01, 0,0,0;
Rab Dis 14 00:45:01, 0,0,0;
Rab Dis 14 01:00:01, 0,0,0;
Rab Dis 14 01:15:01, 0,0,0;
Rab Dis 14 01:30:01, 0,0,0;
Rab Dis 14 01:45:01, 0,0,0;
Rab Dis 14 02:00:01, 0,0,0;
Rab Dis 14 02:15:03, 0,0,0;
Rab Dis 14 02:30:01, 0,0,0;
Rab Dis 14 02:45:01, 0,0,0;
Rab Dis 14 03:00:01, 0,0,0;
Rab Dis 14 03:15:01, 0,0,0;
Rab Dis 14 03:30:01, 0,0,0;
Rab Dis 14 03:45:01, 0,0,0;
Rab Dis 14 04:00:01, 0,0,0;
Rab Dis 14 04:15:01, 0,0,0;
Rab Dis 14 04:30:01, 0,0,0;
Rab Dis 14 04:45:01, 0,0,0;
Rab Dis 14 05:00:01, 0,0,0;
Rab Dis 14 05:15:02, 0,0,0;
Rab Dis 14 05:30:01, 0,0,0;
Rab Dis 14 05:45:01, 0,0,0;
Rab Dis 14 06:00:01, 0,0,0;
Rab Dis 14 06:15:01, 0,0,0;
Rab Dis 14 06:30:01, 0,0,0;
Rab Dis 14 06:45:01, 0,0,0;
Rab Dis 14 07:00:01, 0,0,0;
Rab Dis 14 07:15:02, 0,0,0;
Rab Dis 14 07:30:01, 0,0,0;
Rab Dis 14 07:45:01, 0,0,0;
Rab Dis 14 08:00:01, 0,0,0;
Rab Dis 14 08:15:01, 0,0,0;
Rab Dis 14 08:30:01, 0,0,0;
Rab Dis 14 08:45:01, 0,0,0;
Rab Dis 14 09:00:01, 0,0,0;
Rab Dis 14 09:15:01, 0,0,0;
Rab Dis 14 09:30:01, 0,0,0;
Rab Dis 14 09:45:01, 0,0,0;
Rab Dis 14 10:00:01, 0,0,0;
Rab Dis 14 10:15:01, 0,0,0;
Rab Dis 14 10:30:01, 0,0,0;
Rab Dis 14 10:45:01, 0,0,0;
Rab Dis 14 11:00:01, 0,0,0;
Rab Dis 14 11:15:01, 0,0,0;
Rab Dis 14 11:30:01, 0,0,0;
Rab Dis 14 11:45:01, 0,0,0;
Rab Dis 14 12:00:01, 0,0,0;
Rab Dis 14 12:15:01, 0,0,0;
Rab Dis 14 12:30:01, 0,0,0;
Rab Dis 14 12:45:01, 0,0,0;
Rab Dis 14 13:00:01, 0,0,0;
Rab Dis 14 13:15:01, 0,0,0;
Rab Dis 14 13:30:01, 0,0,0;
Rab Dis 14 13:45:01, 0,0,0;
Rab Dis 14 14:00:01, 0,0,0;
Rab Dis 14 14:15:01, 0,0,0;
Rab Dis 14 14:30:01, 0,0,0;
Rab Dis 14 14:45:01, 0,0,0;
Rab Dis 14 15:00:01, 0,0,0;
Rab Dis 14 15:15:01, 0,0,0;
Rab Dis 14 15:30:01, 0,0,0;
Rab Dis 14 15:45:02 ,61.964 ,4.58 ,3.32;
Rab Dis 14 16:00:02 ,59.623, 10.87,5.98;
Fri Jan 27 16:30:01 2017, 53.245 ,9.24 ,10.25 
Fri Jan 27 16:45:01  2017, 44.98,16.57,8.44 
Fri Jan 27 17:00:01  2017,0,0,0
Fri Jan 27 17:15:01  2017,0,0,0
Fri Jan 27 17:30:01  2017,0,0,0
Fri Jan 27 17:45:01  2017,0,0,0
Fri Jan 27 18:00:01  2017,0,0,0
Sat Jan 28 13:15:01  2017,0,0,0
Sat Jan 28 13:30:01  2017,0,0,0
Sat Jan 28 13:45:01  2017,0,0,0
Sat Jan 28 14:00:01  2017,0,0,0
Sat Jan 28 14:15:01  2017,0,0,0
Sat Jan 28 14:30:01  2017, 295.105, 0.69,0.00 
Sat Jan 28 14:45:01  2017, 55.506, 0.00, 0.00 
Sat Jan 28 15:00:01  2017,0,0,0
Sat Jan 28 15:15:01  2017,0,0,0
Sat Jan 28 15:30:01  2017,0,0,0
Sat Jan 28 15:45:01  2017,0,0,0
Sat Jan 28 16:00:01  2017, 600104.269 ,0.00 ,0.00 
Sat Jan 28 16:15:01  2017, 182.269,0.71 ,1.47 
Sat Jan 28 16:30:01  2017, 56.382 ,0.65 ,0.00 
Sat Jan 28 16:45:01  2017, 46.323,0.56 ,0.00 
Sat Jan 28 17:00:01  2017,0,0,0
Sat Jan 28 17:15:01  2017, 45.35 ,0.18 ,0.00 
Sat Jan 28 17:30:01  2017, 53.732 ,0.53 ,0.00 
Sat Jan 28 17:45:01  2017, 30.293 ,6.35 ,6.02 
Sat Jan 28 18:00:01  2017, 29.619 ,26.62 ,7.39 
Sat Jan 28 18:15:01  2017, 27.433 ,18.61 ,4.45 
Sat Jan 28 18:30:01  2017, 31.497 ,7.92, 4.94 
Sat Jan 28 18:45:01  2017, 28.63 ,11.66 ,5.13 
Sat Jan 28 19:00:01  2017, 31.313 ,12.34 ,2.29 
Sat Jan 28 19:15:01  2017, 29.959 ,13.59 ,2.58 
Sat Jan 28 19:30:01  2017, 29.172 ,25.03 ,2.96 
Sat Jan 28 19:45:01  2017, 30.277 ,23.66 ,2.58 
Sat Jan 28 20:00:01  2017, 32.448 ,15.91 ,2.87 
Sat Jan 28 20:15:01  2017, 35.282 ,24.63 ,2.18 
Sat Jan 28 20:30:01  2017, 29.264 ,28.55 ,2.68 
Sat Jan 28 20:45:01  2017, 31.941 ,16.54 ,2.92 
Sat Jan 28 21:00:01  2017, 30.899 ,22.26 ,2.74 
Sat Jan 28 21:15:01  2017, 36.655 ,25.54 ,3.41 
Sat Jan 28 21:30:01  2017, 33.943 ,22.18 ,2.66 
Sat Jan 28 21:45:01  2017, 30.059 ,23.85 ,3.95 
Sat Jan 28 22:00:01  2017, 32.514 ,19.14 ,2.97 
Sat Jan 28 22:15:01  2017, 33.631 ,6.94 ,2.55 
Sat Jan 28 22:30:01  2017, 32.447 ,8.72 ,2.99 
Sat Jan 28 22:45:01  2017, 33.625 ,5.15 ,3.74 
Sun Jan 29 15:30:01  2017,0,0,0
Sun Jan 29 15:45:01  2017,0,0,0
Sun Jan 29 16:00:01  2017,0,0,0
Sun Jan 29 16:15:01  2017,0,0,0
Sun Jan 29 16:30:01  2017,0,0,0
Sun Jan 29 16:45:01  2017,0,0,0
Sun Jan 29 17:00:01  2017,0,0,0
Sun Jan 29 17:15:01  2017,0,0,0
Sun Jan 29 17:30:01  2017,0,0,0
Sun Jan 29 17:45:01  2017,0,0,0
Sun Jan 29 18:00:01  2017,0,0,0
Sun Jan 29 18:15:01  2017,0,0,0

Sun Jan 29 18:30:01  2017,0,0,0
Sun Jan 29 18:45:01  2017,0,0,0
Sun Jan 29 19:00:01  2017,0,0,0
Sun Jan 29 19:15:01  2017,0,0,0
Sun Jan 29 19:30:01  2017,0,0,0
Sun Jan 29 19:45:01  2017,0,0,0
Sun Jan 29 20:00:01  2017,0,0,0
Sun Jan 29 20:15:01  2017,0,0,0
Sun Jan 29 20:30:01  2017,0,0,0
Sun Jan 29 20:45:01  2017,0,0,0
Sun Jan 29 21:00:01  2017,0,0,0
Sun Jan 29 21:15:01  2017,0,0,0
Sun Jan 29 21:30:01  2017,0,0,0
Sun Jan 29 21:45:01  2017,0,0,0
Sun Jan 29 22:00:01  2017,0,0,0
Sun Jan 29 22:15:01  2017,0,0,0
Sun Jan 29 22:30:01  2017,0,0,0
Sun Jan 29 22:45:01  2017,0,0,0
Sun Jan 29 23:00:01  2017,0,0,0
Sun Jan 29 23:15:01  2017,0,0,0
Sun Jan 29 23:30:01  2017,0,0,0
Sun Jan 29 23:45:01  2017,0,0,0
Mon Jan 30 00:00:01  2017,0,0,0
Mon Jan 30 00:15:01  2017,0,0,0
Mon Jan 30 00:30:01  2017,0,0,0
Mon Jan 30 00:45:02  2017,0,0,0
Mon Jan 30 01:00:01  2017,0,0,0
Mon Jan 30 01:15:01  2017,0,0,0
Mon Jan 30 01:30:01  2017,0,0,0
Mon Jan 30 01:45:01  2017,0,0,0
Mon Jan 30 02:00:01  2017,0,0,0
Mon Jan 30 02:15:01  2017,0,0,0
Mon Jan 30 02:30:01  2017,0,0,0
Mon Jan 30 02:45:01  2017,0,0,0
Mon Jan 30 03:00:01  2017,0,0,0
Mon Jan 30 03:15:01  2017,0,0,0
Mon Jan 30 03:30:01  2017,0,0,0
Mon Jan 30 03:45:01  2017,0,0,0
Mon Jan 30 04:00:01  2017,0,0,0
Mon Jan 30 04:15:01  2017,0,0,0
Mon Jan 30 04:30:01  2017,0,0,0
Mon Jan 30 04:45:01  2017,0,0,0
Mon Jan 30 05:00:01  2017,0,0,0
Mon Jan 30 05:15:01  2017,0,0,0
Mon Jan 30 05:30:01  2017,0,0,0
Mon Jan 30 05:45:01  2017,0,0,0
Mon Jan 30 06:00:01  2017,0,0,0
Mon Jan 30 06:15:01  2017,0,0,0
Mon Jan 30 06:30:01  2017,0,0,0
Mon Jan 30 06:45:02  2017,0,0,0
Mon Jan 30 07:00:01  2017,0,0,0
Mon Jan 30 07:15:01  2017,0,0,0
Mon Jan 30 07:30:01  2017,0,0,0
Mon Jan 30 07:45:01  2017,0,0,0
Mon Jan 30 08:00:01  2017,0,0,0
Mon Jan 30 08:15:01  2017,0,0,0
Mon Jan 30 08:30:01  2017,0,0,0
Mon Jan 30 08:45:01  2017,0,0,0
Mon Jan 30 09:00:01  2017,0,0,0
Mon Jan 30 09:15:01  2017,0,0,0
Mon Jan 30 09:30:01  2017,0,0,0
Mon Jan 30 09:45:01  2017,0,0,0
Mon Jan 30 10:00:01  2017,0,0,0
Mon Jan 30 10:15:01  2017,0,0,0
Mon Jan 30 10:30:01  2017,0,0,0
Mon Jan 30 10:45:01  2017,0,0,0
Mon Jan 30 11:00:01  2017,0,0,0
Mon Jan 30 11:15:01  2017, 56.356 ,2.64 ,0.91 
Mon Jan 30 11:30:02  2017,0,0,0
Mon Jan 30 11:45:01  2017,0,0,0
Mon Jan 30 12:00:01  2017,0,0,0
Mon Jan 30 12:15:01  2017,0,0,0
Mon Jan 30 12:30:01  2017,0,0,0
Mon Jan 30 12:45:01  2017, 63.739 ,0.54 ,0.00 
Mon Jan 30 13:00:02  2017,0,0,0
Tue Jan 31 12:15:01  2017,0,0,0
Tue Jan 31 12:30:01  2017,0,0,0
Tue Jan 31 12:45:01  2017,0,0,0
Tue Jan 31 13:00:01  2017,0,0,0
Tue Jan 31 13:15:01  2017,0,0,0
Tue Jan 31 13:30:01  2017,0,0,0
Tue Jan 31 13:45:01  2017,0,0,0
Tue Jan 31 14:00:01  2017,0,0,0
Tue Jan 31 14:15:01  2017,0,0,0
Tue Jan 31 14:30:01  2017,0,0,0
Tue Jan 31 14:45:01  2017,0,0,0
Tue Jan 31 15:00:01  2017,0,0,0
Tue Jan 31 15:45:01  2017,0,0,0
Tue Jan 31 16:00:01  2017,0,0,0
Tue Jan 31 16:15:01  2017,0,0,0
Tue Jan 31 16:30:01  2017,0,0,0
Tue Jan 31 16:45:02  2017, 41.561 ,5.04 ,2.49 
Tue Jan 31 17:00:01  2017,0,0,0
Tue Jan 31 17:15:01  2017,0,0,0
Tue Jan 31 17:30:01  2017,0,0,0
Tue Jan 31 17:45:01  2017, 41.261 ,0.49 ,3.06 
Tue Jan 31 18:00:01  2017,0,0,0
Tue Jan 31 18:15:01  2017,0,0,0
Tue Jan 31 18:30:01  2017,0,0,0
Tue Jan 31 18:45:01  2017,0,0,0
Tue Jan 31 19:00:02  2017,0,0,0
Tue Jan 31 19:15:01  2017, 39.858 ,0.09 ,0.05 
Tue Jan 31 19:30:01  2017, 284.275 ,0.19 ,0.04 
Tue Jan 31 19:45:01  2017,0,0,0
Tue Jan 31 20:00:01  2017,0,0,0
Tue Jan 31 20:15:01  2017,0,0,0
Tue Jan 31 20:30:01  2017,0,0,0
Tue Jan 31 20:45:01  2017,0,0,0
Tue Jan 31 21:00:01  2017,0,0,0
Tue Jan 31 21:15:01  2017,0,0,0
Tue Jan 31 21:30:01  2017, 42.099 ,0.27 ,0.00 
Tue Jan 31 21:45:01  2017,0,0,0
Tue Jan 31 22:00:01  2017, 47.91 ,8.77 ,0.83 
Tue Jan 31 22:15:02  2017,0,0,0
Tue Jan 31 22:30:01  2017, 53.461 ,0.25 ,0.35 
Tue Jan 31 22:45:01  2017,0,0,0
Tue Jan 31 23:00:01  2017, 113.542 ,0.27 ,0.07 
Tue Jan 31 23:15:01  2017,0,0,0
Tue Jan 31 23:30:01  2017,0,0,0
Tue Jan 31 23:45:01  2017,0,0,0
Wed Feb  1 00:00:02  2017,0,0,0
Wed Feb  1 00:15:01  2017,0,0,0
Wed Feb  1 00:30:01  2017,0,0,0
Wed Feb  1 00:45:01  2017,0,0,0
Wed Feb  1 01:00:02  2017, 38.816 ,0.33 ,2.42 
Wed Feb  1 01:15:01  2017,0,0,0
Wed Feb  1 01:30:01  2017, 125.457 ,0.18 ,0.03 
Wed Feb  1 01:45:01  2017,0,0,0
Wed Feb  1 02:00:01  2017,0,0,0
Wed Feb  1 02:15:01  2017, 39.751 ,6.35 ,1.21 
Wed Feb  1 02:30:01  2017, 36.079 ,0.96 ,0.11 
Wed Feb  1 02:45:01  2017,0,0,0
Wed Feb  1 03:00:01  2017,0,0,0
Wed Feb  1 03:15:01  2017,0,0,0
Wed Feb  1 03:30:01  2017,0,0,0
Wed Feb  1 03:45:01  2017,0,0,0
Wed Feb  1 04:00:01  2017, 85.589 ,0.21 ,0.00 
Wed Feb  1 04:15:01  2017,0,0,0
Wed Feb  1 04:30:01  2017, 29.748 ,0.66 ,0.00 
Wed Feb  1 04:45:01  2017,0,0,0
Wed Feb  1 05:00:01  2017,0,0,0
Wed Feb  1 05:15:01  2017,0,0,0
Wed Feb  1 05:30:01  2017,0,0,0
Wed Feb  1 05:45:01  2017,0,0,0
Wed Feb  1 06:00:01  2017,0,0,0
Wed Feb  1 06:15:01  2017,0,0,0
Wed Feb  1 06:30:01  2017,0,0,0
Wed Feb  1 06:45:01  2017, 45.949 ,1.23 ,0.08 
Wed Feb  1 07:00:01  2017,0,0,0
Wed Feb  1 07:15:01  2017,0,0,0
Wed Feb  1 07:30:02  2017,0,0,0
Wed Feb  1 07:45:01  2017, 38.06 ,0.06 ,0.00 
Wed Feb  1 08:00:01  2017,0,0,0
Wed Feb  1 08:15:02  2017, 58.617 ,1.17 ,0.00 
Wed Feb  1 08:30:01  2017,0,0,0
Wed Feb  1 08:45:01  2017,0,0,0
Wed Feb  1 09:00:01  2017,0,0,0
Wed Feb  1 09:15:01  2017,0,0,0
Wed Feb  1 09:30:01  2017,0,0,0
Wed Feb  1 09:45:01  2017,0,0,0
Wed Feb  1 10:00:01  2017,0,0,0
Wed Feb  1 10:15:01  2017,0,0,0
Wed Feb  1 10:30:01  2017, 60.034 ,0.54 ,0.03 
Wed Feb  1 10:45:01  2017,0,0,0
Wed Feb  1 11:00:00  2017, 67.785 ,0.25 ,0.00 
Wed Feb  1 11:15:01  2017,0,0,0
Wed Feb  1 11:30:01  2017, 47.035 ,0.32 ,0.15 
Wed Feb  1 11:45:01  2017, 49.929 ,0.28 ,0.05 
Wed Feb  1 12:00:01  2017,0,0,0
Wed Feb  1 12:15:01  2017,0,0,0
Wed Feb  1 12:30:01  2017,0,0,0
Wed Feb  1 12:45:01  2017,0,0,0
Wed Feb  1 13:00:01  2017,0,0,0
Wed Feb  1 13:15:01  2017,0,0,0
Wed Feb  1 13:30:01  2017,0,0,0
Wed Feb  1 13:45:01  2017, 49.028 ,0.68 ,0.00 
Wed Feb  1 14:00:01  2017,0,0,0
Wed Feb  1 14:15:01  2017,0,0,0
Wed Feb  1 14:30:01  2017, 139.021 ,0.23 ,0.00 
Wed Feb  1 14:45:01  2017,0,0,0
Wed Feb  1 15:00:00  2017,0,0,0
Wed Feb  1 15:15:01  2017,0,0,0
Wed Feb  1 15:30:01  2017,0,0,0
Wed Feb  1 15:45:01  2017,0,0,0
Wed Feb  1 16:00:01  2017,0,0,0
Wed Feb  1 16:15:01  2017, 39.336 ,0.19 ,0.00 
Wed Feb  1 16:30:01  2017,0,0,0
Wed Feb  1 16:45:01  2017, 47.264 ,0.21 ,0.00 
Wed Feb  1 17:00:01  2017,0,0,0
Wed Feb  1 17:15:01  2017,0,0,0
Wed Feb  1 17:30:01  2017, 47.185 ,0.12 ,0.00 
Wed Feb  1 17:45:01  2017,0,0,0
Wed Feb  1 18:00:01  2017,0,0,0
Wed Feb  1 18:15:01  2017,0,0,0
Wed Feb  1 18:30:01  2017,0,0,0
Wed Feb  1 18:45:01  2017,0,0,0
Wed Feb  1 19:00:01  2017,0,0,0
Wed Feb  1 19:15:01  2017,0,0,0
Wed Feb  1 19:30:01  2017,0,0,0
Wed Feb  1 19:45:01  2017,0,0,0
Wed Feb  1 20:00:01  2017,0,0,0
Wed Feb  1 20:15:01  2017,0,0,0
Wed Feb  1 20:30:01  2017,0,0,0
Wed Feb  1 20:45:01  2017,0,0,0
Wed Feb  1 21:00:01  2017,0,0,0
Wed Feb  1 21:15:01  2017,0,0,0
Wed Feb  1 21:30:01  2017, 47.327 ,0.55 ,0.06 
Wed Feb  1 21:45:01  2017,0,0,0
Wed Feb  1 22:00:01  2017, 140.173 ,0.07 ,0.00 
Wed Feb  1 22:15:02  2017,0,0,0
Wed Feb  1 22:30:01  2017,0,0,0
Wed Feb  1 22:45:01  2017,0,0,0
Wed Feb  1 23:00:01  2017, 107.955 ,0.25 ,0.00 
Wed Feb  1 23:15:01  2017,0,0,0
Wed Feb  1 23:30:01  2017, 38.421 ,0.12 ,0.00 
Wed Feb  1 23:45:01  2017, 39.65 ,0.46 ,0.00 
Thu Feb  2 00:00:01  2017, 55.514 ,0.33 ,0.05 
Thu Feb  2 00:15:01  2017, 47.705 ,0.97 ,0.00 
Thu Feb  2 00:30:01  2017,0,0,0
Thu Feb  2 00:45:01  2017,0,0,0
Thu Feb  2 01:00:01  2017,0,0,0
Thu Feb  2 01:15:01  2017,0,0,0
Thu Feb  2 01:30:01  2017,0,0,0
Thu Feb  2 01:45:01  2017,0,0,0
Thu Feb  2 02:00:01  2017,0,0,0
Thu Feb  2 02:15:01  2017,0,0,0
Thu Feb  2 02:30:01  2017,0,0,0
Thu Feb  2 02:45:01  2017,0,0,0
Thu Feb  2 03:00:01  2017, 47.815 ,0.14 ,0.00 
Thu Feb  2 03:15:02  2017, 98.336 ,0.20 ,0.10 
Thu Feb  2 03:30:01  2017,0,0,0
Thu Feb  2 03:45:01  2017,0,0,0
Thu Feb  2 04:00:01  2017, 34.798 ,1.48 ,0.00 
Thu Feb  2 04:15:01  2017,0,0,0
Thu Feb  2 04:30:01  2017,0,0,0
Thu Feb  2 04:45:01  2017, 34.015 ,1.23 ,0.00 
Thu Feb  2 05:00:02  2017, 44.413 ,11.28 ,0.00; 
Thu Feb  2 05:15:01  2017,0,0,0
Thu Feb  2 05:30:01  2017,0,0,0
Thu Feb  2 05:45:01  2017,0,0,0
Thu Feb  2 06:00:01  2017,0,0,0
Thu Feb  2 06:15:01  2017,0,0,0
Thu Feb  2 06:30:01  2017, 42.47 ,0.77 ,0.00 
Thu Feb  2 06:45:01  2017,0,0,0
Thu Feb  2 07:00:01  2017, 38.44 ,0.49 ,0.00 
Thu Feb  2 07:15:01  2017,0,0,0
Thu Feb  2 07:30:01  2017, 45.917 ,0.23 ,0.00 
Thu Feb  2 07:45:01  2017,0,0,0
Thu Feb  2 08:00:01  2017,0,0,0
Thu Feb  2 08:15:01  2017, 43.176 ,0.16 ,0.05 
Thu Feb  2 08:30:01  2017,0,0,0
Thu Feb  2 08:45:01  2017,0,0,0
Thu Feb  2 09:00:01  2017,0,0,0
Thu Feb  2 09:15:01  2017, 52.187 ,0.12 ,0.00 
Thu Feb  2 09:30:01  2017,0,0,0
Thu Feb  2 09:45:01  2017,0,0,0
Thu Feb  2 10:00:01  2017, 59.682, 5.08 ,0.00 
Thu Feb  2 10:15:01  2017,0,0,0
Thu Feb  2 10:30:01  2017,0,0,0
Thu Feb  2 10:45:01  2017,0,0,0
Thu Feb  2 11:00:01  2017,0,0,0
Thu Feb  2 11:15:01  2017,0,0,0
Thu Feb  2 11:30:01  2017,0,0,0
Thu Feb  2 11:45:01  2017,0,0,0
Thu Feb  2 12:00:01  2017,0,0,0
Thu Feb  2 12:15:01  2017, 44.675 ,0.15 ,0.00 
Thu Feb  2 12:30:01  2017,0,0,0
Thu Feb  2 12:45:01  2017,0,0,0
Thu Feb  2 13:00:01  2017,0,0,0
Thu Feb  2 13:15:01  2017, 45.395 ,0.23 ,0.00 
Thu Feb  2 13:30:01  2017, 42.415 ,0.41 ,0.00 
Thu Feb  2 13:45:01  2017,0,0,0
Thu Feb  2 14:00:01  2017,0,0,0
Thu Feb  2 14:15:01  2017,0,0,0
Thu Feb  2 14:30:01  2017,0,0,0
Thu Feb  2 14:45:01  2017,0,0,0
Thu Feb  2 15:00:01  2017,0,0,0
Thu Feb  2 15:15:01  2017,0,0,0
Thu Feb  2 15:30:02  2017,0,0,0
Thu Feb  2 15:45:01  2017,0,0,0
Thu Feb  2 16:00:01  2017,0,0,0
Thu Feb  2 16:15:01  2017,0,0,0
Thu Feb  2 16:30:01  2017,0,0,0
Thu Feb  2 16:45:01  2017,0,0,0
Thu Feb  2 17:00:01  2017, 47.373 ,0.30 ,0.08 
Thu Feb  2 17:15:01  2017,0,0,0
Thu Feb  2 17:30:01  2017,0,0,0
Thu Feb  2 17:45:01  2017,0,0,0
Thu Feb  2 18:00:01  2017,0,0,0
Thu Feb  2 18:15:01  2017, 54.23 ,0.21 ,0.00 
Thu Feb  2 18:30:01  2017,0,0,0
Thu Feb  2 18:45:01  2017, 52.603 ,0.65 ,0.05 
Thu Feb  2 19:00:01  2017,0,0,0
Thu Feb  2 19:15:01  2017,0,0,0
Thu Feb  2 19:30:01  2017,0,0,0
Thu Feb  2 19:45:01  2017,0,0,0
Thu Feb  2 20:00:01  2017,0,0,0
Thu Feb  2 20:15:01  2017,0,0,0
Thu Feb  2 20:30:01  2017,0,0,0
Thu Feb  2 20:45:01  2017,0,0,0
Thu Feb  2 21:00:01  2017, 180.013 ,0.23 ,0.00 
Thu Feb  2 21:15:01  2017,0,0,0
